Date,Close/Last,Volume,Open,High,Low
12/12/2025,96.19,8348936,96.19,96.2726,96.17
12/11/2025,96.45,8673034,96.68,96.73,96.42
12/10/2025,96.44,13356900,96.085,96.47,96.08
12/09/2025,96.13,8509228,96.405,96.405,96.11
12/08/2025,96.27,14728580,96.41,96.42,96.09
12/05/2025,96.47,9118800,96.69,96.70,96.42
12/04/2025,96.67,8929096,96.815,96.825,96.62
12/03/2025,96.97,6855103,96.925,97.03,96.805
12/02/2025,96.77,7317320,96.66,96.815,96.60
12/01/2025,96.69,9898164,96.772,96.835,96.6797
11/28/2025,97.50,7798022,97.63,97.6499,97.39
11/26/2025,97.67,7747109,97.48,97.67,97.33
11/25/2025,97.59,9193433,97.44,97.6993,97.43
11/24/2025,97.34,6903895,97.29,97.3556,97.1814
11/21/2025,97.19,12551120,97.19,97.23,97.00
11/20/2025,96.87,9076414,96.74,96.945,96.695
11/19/2025,96.64,13075930,96.81,96.86,96.60
11/18/2025,96.71,8769024,96.84,96.93,96.57
11/17/2025,96.55,6648754,96.54,96.62,96.49
11/14/2025,96.44,11288460,96.88,96.9282,96.4201
11/13/2025,96.60,46965590,96.65,96.80,96.60
11/12/2025,96.88,7188206,96.81,96.95,96.775
11/11/2025,96.86,4937742,96.81,96.89,96.725
11/10/2025,96.56,9097469,96.565,96.65,96.51
11/07/2025,96.69,11460290,96.56,96.86,96.55
11/06/2025,96.65,7665059,96.52,96.72,96.51
11/05/2025,96.16,11749240,96.45,96.47,96.13
11/04/2025,96.62,6118993,96.57,96.6715,96.545
11/03/2025,96.50,8012728,96.42,96.56,96.37
10/31/2025,96.85,9739897,96.87,96.95,96.7899
10/30/2025,96.81,8958961,96.67,96.96,96.65
10/29/2025,96.95,11223260,97.53,97.53,96.90
10/28/2025,97.58,5539644,97.43,97.6291,97.43
10/27/2025,97.49,7272562,97.34,97.49,97.205
10/24/2025,97.49,7555376,97.52,97.54,97.33
10/23/2025,97.40,6138339,97.52,97.58,97.38
10/22/2025,97.72,6523872,97.65,97.77,97.5608
10/21/2025,97.70,7641969,97.69,97.77,97.63
10/20/2025,97.52,10437930,97.45,97.53,97.3701
10/17/2025,97.39,12491020,97.46,97.4791,97.265
10/16/2025,97.55,11627160,97.02,97.59,97.00
10/15/2025,97.10,7769455,97.205,97.33,97.015
10/14/2025,97.21,7650640,97.06,97.24,96.98
10/13/2025,96.96,5607641,96.90,96.985,96.78
10/10/2025,96.91,10417700,96.645,97.015,96.57
10/09/2025,96.31,7130649,96.29,96.355,96.226
10/08/2025,96.38,5141866,96.54,96.56,96.32
10/07/2025,96.36,5120243,96.24,96.49,96.18
10/06/2025,96.12,6319630,96.17,96.3356,96.11
10/03/2025,96.40,5154346,96.595,96.64,96.3801
10/02/2025,96.59,9420929,96.45,96.65,96.385
10/01/2025,96.49,8347312,96.56,96.625,96.335
09/30/2025,96.46,9257812,96.58,96.76,96.4201
09/29/2025,96.50,6357833,96.34,96.55,96.325
09/26/2025,96.22,7295442,96.25,96.43,96.1301
09/25/2025,96.27,6517524,96.26,96.3174,96.095
09/24/2025,96.48,5419806,96.62,96.6271,96.4401
09/23/2025,96.74,7077910,96.61,96.75,96.485
09/22/2025,96.47,5282779,96.63,96.66,96.46
09/19/2025,96.63,5528784,96.62,96.70,96.50
09/18/2025,96.67,7589507,96.65,96.81,96.505
09/17/2025,96.99,10701670,97.30,97.515,96.87
09/16/2025,97.20,5848078,97.15,97.29,97.1101
09/15/2025,97.14,4990170,97.15,97.2154,97.095
09/12/2025,96.98,36502980,97.03,97.04,96.84
09/11/2025,97.26,8554434,97.235,97.46,97.225
09/10/2025,97.11,8864493,97.05,97.23,96.96
09/09/2025,96.85,8223260,97.03,97.135,96.76
09/08/2025,97.08,7599723,97.02,97.09,96.92
09/05/2025,96.78,9566288,96.91,97.015,96.78
09/04/2025,96.31,6395264,96.12,96.31,96.00
09/03/2025,95.88,7586121,95.56,96.015,95.56
09/02/2025,95.55,8623225,95.46,95.625,95.4311
08/29/2025,96.15,6818939,96.12,96.23,96.03
08/28/2025,96.23,6545073,95.98,96.23,95.935
08/27/2025,96.01,5223249,95.70,96.01,95.6414
08/26/2025,95.83,5871259,95.66,95.856,95.595
08/25/2025,95.58,9936718,95.60,95.71,95.53
08/22/2025,95.77,10867820,95.395,95.875,95.37
08/21/2025,95.24,5351542,95.39,95.435,95.1119
08/20/2025,95.52,6270926,95.375,95.605,95.36
08/19/2025,95.38,6499330,95.28,95.42,95.27
08/18/2025,95.14,9669701,95.295,95.305,95.05
08/15/2025,95.23,7428568,95.38,95.44,95.17
08/14/2025,95.42,5527457,95.57,95.595,95.35
08/13/2025,95.73,5925164,95.66,95.83,95.6447
08/12/2025,95.39,6727029,95.29,95.39,95.175
08/11/2025,95.41,4920182,95.45,95.54,95.36
08/08/2025,95.38,5623800,95.47,95.47,95.33
08/07/2025,95.60,5725876,95.67,95.77,95.5319
08/06/2025,95.67,10107470,95.60,95.715,95.255
08/05/2025,95.74,8218754,95.64,95.86,95.62
08/04/2025,95.81,8449488,95.77,95.85,95.5329
08/01/2025,95.68,11870210,95.36,95.725,95.335
07/31/2025,94.90,10411770,94.97,95.1293,94.855
07/30/2025,94.82,7426036,94.82,95.0762,94.75
07/29/2025,95.15,7864108,94.67,95.15,94.65
07/28/2025,94.53,5073188,94.57,94.6381,94.49
07/25/2025,94.74,3614071,94.49,94.74,94.45
07/24/2025,94.52,5867428,94.33,94.62,94.315
07/23/2025,94.66,5074057,94.775,94.84,94.605
07/22/2025,95.00,6098107,94.83,95.06,94.81
07/21/2025,94.73,5232360,94.795,94.90,94.68
07/18/2025,94.40,4035035,94.41,94.48,94.30
07/17/2025,94.14,4747200,94.22,94.3299,94.055
07/16/2025,94.17,12786260,94.055,94.24,93.925
07/15/2025,93.91,5628147,94.39,94.40,93.855
07/14/2025,94.28,5101813,94.32,94.46,94.165
07/11/2025,94.32,6004749,94.435,94.465,94.27
07/10/2025,94.76,4452221,94.74,94.78,94.57
07/09/2025,94.81,6900789,94.46,94.82,94.455
07/08/2025,94.32,5282965,94.21,94.33,94.16
07/07/2025,94.46,8518590,94.605,94.62,94.38
07/03/2025,94.76,7398883,94.80,94.86,94.635
07/02/2025,95.09,6026238,94.99,95.1354,94.93
07/01/2025,95.29,10659830,95.42,95.51,95.12
06/30/2025,95.77,10542380,95.60,95.81,95.46
06/27/2025,95.39,8402385,95.385,95.68,95.33
06/26/2025,95.64,7131918,95.48,95.645,95.345
06/25/2025,95.30,6393258,95.08,95.34,94.98
06/24/2025,95.26,7694510,94.84,95.3058,94.80
06/23/2025,94.93,9310287,94.87,95.235,94.80
06/20/2025,94.60,6261860,94.35,94.74,94.285
06/18/2025,94.54,6732481,94.64,94.84,94.3803
06/17/2025,94.48,5285113,94.26,94.52,94.11
06/16/2025,94.02,7508621,94.18,94.375,94.00
06/13/2025,94.29,9195182,94.43,94.50,94.04
06/12/2025,94.64,7795449,94.59,94.645,94.4247
06/11/2025,94.23,6594903,94.02,94.27,93.94
06/10/2025,93.84,5579937,93.98,94.015,93.739
06/09/2025,93.68,6061417,93.515,93.80,93.51
06/06/2025,93.51,7624352,93.775,93.8599,93.475
06/05/2025,94.26,8765989,94.54,94.66,94.23
06/04/2025,94.54,10116190,94.21,94.62,94.13
06/03/2025,93.85,8508947,94.07,94.20,93.77
06/02/2025,93.94,13341850,94.00,94.14,93.78
05/30/2025,94.57,10268590,94.36,94.62,94.30
05/29/2025,94.29,9681506,94.145,94.375,94.10
05/28/2025,93.90,8591454,93.965,94.0359,93.79
05/27/2025,94.16,10834390,93.975,94.26,93.87
05/23/2025,93.77,9860808,93.91,93.92,93.635
05/22/2025,93.50,10981600,93.18,93.54,93.055
05/21/2025,93.15,11383500,93.43,93.56,93.03
05/20/2025,93.80,8929552,93.67,93.87,93.525
05/19/2025,93.92,11705010,93.43,93.94,93.3901
05/16/2025,93.97,6819224,94.31,94.33,93.96
05/15/2025,93.94,9024884,93.72,93.99,93.595
05/14/2025,93.33,6994690,93.64,93.71,93.27
05/13/2025,93.68,13166800,93.87,93.92,93.53
05/12/2025,93.75,9483851,93.73,93.97,93.73
05/09/2025,94.35,3698699,94.445,94.6055,94.32
05/08/2025,94.28,6409030,94.96,94.975,94.26
05/07/2025,95.02,9471305,94.87,95.14,94.85
05/06/2025,94.77,6081225,94.49,94.79,94.4041
05/05/2025,94.53,10089640,94.67,94.68,94.33
05/02/2025,94.70,9331620,94.85,94.99,94.54
05/01/2025,95.34,13703320,95.88,95.895,95.15
04/30/2025,96.07,13923350,95.90,96.1563,95.80
04/29/2025,95.92,5350357,95.54,95.93,95.53
04/28/2025,95.59,4950526,95.10,95.62,95.0735
04/25/2025,95.21,5341346,95.11,95.275,94.975
04/24/2025,94.85,7308934,94.72,94.875,94.62
04/23/2025,94.34,8041319,95.035,95.22,94.22
04/22/2025,94.24,5232965,94.42,94.44,94.2336
04/21/2025,94.17,4901294,94.40,94.745,94.15
04/17/2025,94.68,6987171,94.90,94.9907,94.59
04/16/2025,94.95,8708379,94.66,95.08,94.46
04/15/2025,94.54,7708183,94.25,94.7561,94.235
04/14/2025,94.26,12630880,93.92,94.355,93.795
04/11/2025,93.51,55446580,93.47,93.73,92.79
04/10/2025,94.04,12093780,94.52,94.78,93.99
04/09/2025,94.63,24170820,94.23,94.68,93.61
04/08/2025,94.93,19508020,94.905,95.585,94.88
04/07/2025,95.41,68670640,96.485,96.66,95.19
04/04/2025,96.56,27006540,97.20,97.515,96.55
04/03/2025,96.29,18188010,96.41,96.645,96.1804
04/02/2025,95.31,7635866,95.80,95.80,95.005
04/01/2025,95.40,18128760,95.27,95.66,95.265
03/31/2025,95.37,13255920,95.49,95.555,95.09
03/28/2025,95.09,6224454,94.78,95.1495,94.7499
03/27/2025,94.33,5085410,94.30,94.41,94.2148
03/26/2025,94.41,8281749,94.47,94.565,94.325
03/25/2025,94.63,6825832,94.47,94.735,94.45
03/24/2025,94.47,4823901,94.755,94.78,94.4427
03/21/2025,95.02,4919587,95.25,95.34,94.995
03/20/2025,95.10,4409137,95.47,95.485,94.985
03/19/2025,94.96,5854692,94.59,94.985,94.44
03/18/2025,94.67,8993542,94.42,94.83,94.405
03/17/2025,94.56,6733976,94.645,94.845,94.455
03/14/2025,94.48,4390889,94.565,94.6535,94.4497
03/13/2025,94.81,6902748,94.29,94.846,94.20
03/12/2025,94.43,7610319,94.41,94.66,94.39
03/11/2025,94.71,10408650,95.05,95.3099,94.5753
03/10/2025,95.05,7698488,94.94,95.20,94.85
03/07/2025,94.39,9210206,94.98,95.02,94.295
03/06/2025,94.51,9318861,94.51,94.69,94.16
03/05/2025,94.56,15590010,95.11,95.235,94.53
03/04/2025,95.09,12745450,95.54,95.78,94.93
03/03/2025,95.39,9637437,94.72,95.45,94.71
02/28/2025,95.32,11831520,95.09,95.36,94.90
02/27/2025,94.80,5907872,94.59,94.83,94.5525
02/26/2025,94.91,7380204,94.61,94.97,94.485
02/25/2025,94.65,7697169,94.50,94.6999,94.42
02/24/2025,93.91,4109676,93.62,93.9659,93.59
02/21/2025,93.71,6156516,93.28,93.83,93.265
02/20/2025,93.16,7545412,93.12,93.255,93.11
02/19/2025,92.97,4607048,92.77,93.01,92.765
02/18/2025,92.82,4484271,93.03,93.125,92.81
02/14/2025,93.32,5157925,93.365,93.51,93.28
02/13/2025,92.93,6122009,92.715,93.00,92.70
02/12/2025,92.24,7280368,92.26,92.32,92.08
02/11/2025,92.88,3379547,92.89,92.96,92.82
02/10/2025,93.12,3229142,93.24,93.37,93.065
02/07/2025,93.14,4565352,93.15,93.225,92.98
02/06/2025,93.45,5268575,93.46,93.58,93.31
02/05/2025,93.56,6576344,93.40,93.73,93.37
02/04/2025,93.02,6742390,92.60,93.02,92.595
02/03/2025,92.79,8294195,92.99,93.28,92.655
01/31/2025,93.02,6277534,93.20,93.34,92.81
01/30/2025,93.17,4365657,93.17,93.3151,93.08
01/29/2025,92.97,4918428,93.18,93.25,92.70
01/28/2025,93.08,3906811,92.84,93.10,92.775
01/27/2025,93.07,4297112,93.08,93.15,92.865
01/24/2025,92.47,4468718,92.25,92.5763,92.195
01/23/2025,92.28,4861149,92.13,92.3499,92.13
01/22/2025,92.52,3656353,92.72,92.7299,92.41
01/21/2025,92.76,4431278,92.75,92.825,92.61
01/17/2025,92.45,3912840,92.52,92.58,92.355
01/16/2025,92.38,7550852,92.08,92.58,91.95
01/15/2025,92.16,7846600,92.13,92.23,91.975
01/14/2025,91.20,4365899,91.21,91.28,91.08
01/13/2025,91.17,5094333,91.28,91.3099,91.08
01/10/2025,91.33,8210906,91.455,91.63,91.23
01/08/2025,92.00,6403066,91.71,92.02,91.685
01/07/2025,91.84,5524502,92.14,92.21,91.75
01/06/2025,92.26,3894803,92.24,92.3298,92.06
01/03/2025,92.35,2863727,92.60,92.665,92.3201
01/02/2025,92.50,5035296,92.65,92.775,92.31
12/31/2024,92.45,5856386,92.75,92.816,92.375
12/30/2024,92.62,4797651,92.53,92.67,92.515
12/27/2024,92.08,3752547,92.26,92.385,92.06
12/26/2024,92.32,3703370,91.96,92.36,91.925
12/24/2024,92.25,3076139,92.01,92.26,91.97
12/23/2024,92.20,5954541,92.54,92.58,92.13
12/20/2024,92.61,6070886,92.75,92.90,92.59
12/19/2024,92.27,9273761,92.38,92.44,92.115
12/18/2024,92.69,11553910,93.40,93.52,92.62
12/17/2024,93.72,4881129,93.70,93.87,93.67
12/16/2024,93.72,4607858,93.86,93.8713,93.62
12/13/2024,93.69,5230061,93.98,94.005,93.6438
12/12/2024,94.13,4518093,94.38,94.457,94.10
12/11/2024,94.49,6453019,94.91,95.00,94.46
12/10/2024,94.77,3543387,94.74,94.84,94.65
12/09/2024,94.94,4303131,95.145,95.16,94.94
12/06/2024,95.27,6880169,95.36,95.42,95.065
12/05/2024,94.97,5210320,94.70,95.03,94.70
12/04/2024,94.98,5908784,94.38,95.01,94.345
12/03/2024,94.62,5364829,94.99,95.025,94.56
12/02/2024,94.89,5950784,94.61,95.01,94.50
11/29/2024,95.19,5136170,95.13,95.20,95.00
11/27/2024,94.79,5587567,94.79,94.92,94.595
11/26/2024,94.41,5093056,94.41,94.44,94.2201
11/25/2024,94.61,7716050,94.46,94.635,94.315
11/22/2024,93.60,5373879,93.67,93.725,93.50
11/21/2024,93.54,5098247,93.66,93.83,93.42
11/20/2024,93.59,5752958,93.47,93.76,93.44
11/19/2024,93.73,4951585,93.82,93.88,93.685
11/18/2024,93.53,4788179,93.28,93.59,93.1735
11/15/2024,93.32,16794160,93.10,93.63,92.90
11/14/2024,93.28,7510284,93.44,93.66,93.17
11/13/2024,93.29,6662247,93.77,93.78,93.17
11/12/2024,93.35,8037912,93.57,93.76,93.235
11/11/2024,93.94,3980201,93.92,93.9551,93.775
11/08/2024,94.20,12335280,94.20,94.475,94.09
11/07/2024,94.00,15674130,93.63,94.1699,93.58
11/06/2024,93.25,15261500,93.04,93.5101,93.01
11/05/2024,94.22,8118519,94.05,94.335,93.735
11/04/2024,94.17,8179254,94.32,94.4371,93.9918
11/01/2024,93.67,15659470,94.365,94.46,93.64
10/31/2024,94.52,8662882,94.42,94.7011,94.215
10/30/2024,94.57,6341348,94.93,95.165,94.53
10/29/2024,94.71,8475405,94.27,94.725,94.222
10/28/2024,94.67,5447530,94.91,94.92,94.49
10/25/2024,94.89,6455354,95.31,95.32,94.82
10/24/2024,95.10,5486308,94.98,95.2599,94.87
10/23/2024,94.89,6914586,94.83,94.995,94.74
10/22/2024,95.11,5434026,95.32,95.375,95.031
10/21/2024,95.20,6633578,95.57,95.60,95.19
10/18/2024,95.94,5174808,95.99,96.045,95.92
10/17/2024,95.83,5460202,95.91,95.95,95.745
10/16/2024,96.33,5041122,96.36,96.46,96.27
10/15/2024,96.18,7736909,96.06,96.22,96.005
10/14/2024,95.69,3850877,95.46,95.69,95.405
10/11/2024,95.86,5394064,95.73,95.9546,95.68
10/10/2024,95.83,5958980,95.77,95.88,95.53
10/09/2024,95.84,6769233,96.03,96.08,95.79
10/08/2024,96.20,5975421,95.97,96.20,95.93
10/07/2024,96.12,10152570,96.11,96.27,96.07
10/04/2024,96.47,8890868,96.57,96.78,96.42
10/03/2024,97.41,11556110,97.65,97.72,97.38
10/02/2024,97.91,7742082,97.75,97.945,97.635
10/01/2024,98.19,11665730,98.17,98.47,98.0847
09/30/2024,98.12,8902750,98.315,98.345,97.96
09/27/2024,98.39,6207730,98.23,98.435,98.15
09/26/2024,98.00,8026728,98.15,98.20,97.835
09/25/2024,98.07,10455100,98.27,98.27,98.07
09/24/2024,98.47,6580863,98.09,98.50,98.0118
09/23/2024,98.36,7491882,98.22,98.45,97.985
09/20/2024,98.42,6580582,98.31,98.55,98.18
09/19/2024,98.45,16770780,98.26,98.465,98.22
09/18/2024,98.53,8584465,98.73,99.045,98.48
09/17/2024,98.96,7807027,99.08,99.14,98.8901
09/16/2024,99.14,6666977,98.99,99.18,98.869
09/13/2024,98.88,5305485,98.96,99.00,98.76
09/12/2024,98.69,5931331,98.77,98.88,98.505
09/11/2024,98.85,7286225,98.72,99.15,98.66
09/10/2024,98.92,7921368,98.51,98.97,98.49
09/09/2024,98.50,8532472,98.30,98.57,98.18
09/06/2024,98.36,17777570,98.26,98.85,98.02
09/05/2024,98.22,33635020,98.25,98.30,97.91
09/04/2024,97.99,9914865,97.53,98.04,97.502
09/03/2024,97.42,8232797,97.31,97.57,97.245
08/30/2024,97.07,4802608,97.43,97.5527,97.045
08/29/2024,97.41,6199798,97.36,97.45,97.26
08/28/2024,97.58,8147052,97.65,97.73,97.54
08/27/2024,97.63,4433681,97.405,97.695,97.36
08/26/2024,97.67,3062577,97.96,97.97,97.665
08/23/2024,97.79,5475416,97.54,97.86,97.425
08/22/2024,97.34,4819522,97.55,97.57,97.20
08/21/2024,97.79,5386005,97.69,98.0148,97.46
08/20/2024,97.59,4885998,97.44,97.625,97.355
08/19/2024,97.20,4437676,97.04,97.31,97.02
08/16/2024,97.07,4437050,97.08,97.09,96.81
08/15/2024,96.88,5507025,96.70,96.88,96.62
08/14/2024,97.49,4275696,97.32,97.625,97.30
08/13/2024,97.36,6458880,97.329,97.36,97.19
08/12/2024,96.93,4166444,96.54,96.975,96.475
08/09/2024,96.66,5174878,96.78,96.7899,96.58
08/08/2024,96.27,4856150,96.16,96.34,96.065
08/07/2024,96.56,8419746,96.63,96.727,96.375
08/06/2024,96.91,9506980,97.54,97.575,96.84
08/05/2024,97.78,19098200,98.39,98.58,97.4021
08/02/2024,97.68,18286540,97.19,97.75,97.13
08/01/2024,96.19,10492590,96.00,96.43,95.98
07/31/2024,96.07,10983120,95.65,96.08,95.445
07/30/2024,95.37,4419228,95.28,95.47,95.1099
07/29/2024,95.17,6165648,95.25,95.26,95.08
07/26/2024,95.01,5217511,94.96,95.04,94.87
07/25/2024,94.56,4335687,94.54,94.875,94.49
07/24/2024,94.35,4733695,94.73,94.88,94.335
07/23/2024,94.56,5095642,94.62,94.75,94.545
07/22/2024,94.49,3869786,94.69,94.7562,94.335
07/19/2024,94.58,5274384,94.63,94.70,94.53
07/18/2024,94.88,8640596,94.94,95.145,94.815
07/17/2024,95.15,5113487,94.93,95.21,94.84
07/16/2024,95.07,4705760,94.82,95.08,94.725
07/15/2024,94.65,3754450,94.71,94.83,94.57
07/12/2024,94.95,4304749,94.77,94.95,94.705
07/11/2024,94.75,9658543,94.82,94.98,94.71
07/10/2024,94.15,4076787,94.14,94.1981,94.005
07/09/2024,94.06,3006938,94.035,94.17,93.83
07/08/2024,94.19,5294604,94.13,94.2562,93.99
07/05/2024,94.16,5111502,93.97,94.22,93.845
07/03/2024,93.64,3860957,93.25,93.6799,93.20
07/02/2024,93.02,8195754,93.06,93.13,92.875
07/01/2024,92.67,13662770,92.84,93.11,92.58
06/28/2024,93.65,6032414,94.36,94.38,93.645
06/27/2024,94.15,4946574,94.12,94.24,94.11
06/26/2024,93.94,4196548,94.02,94.09,93.915
06/25/2024,94.51,3791592,94.37,94.55,94.325
06/24/2024,94.43,5276005,94.37,94.43,94.225
06/21/2024,94.35,7041996,94.51,94.60,94.18
06/20/2024,94.33,3573117,94.10,94.36,94.05
06/18/2024,94.57,5232579,94.32,94.68,94.28
06/17/2024,94.16,4957159,94.14,94.22,94.025
06/14/2024,94.60,5424633,94.51,94.69,94.46
06/13/2024,94.38,6529902,94.18,94.52,94.075
06/12/2024,93.76,9243216,94.08,94.32,93.74
06/11/2024,93.24,3954681,92.91,93.26,92.82
06/10/2024,92.75,3938887,92.78,92.84,92.6601
06/07/2024,92.95,7125085,93.14,93.16,92.94
06/06/2024,93.94,5849418,93.82,94.03,93.79
06/05/2024,93.98,6466820,93.76,93.99,93.4901
06/04/2024,93.64,8752020,93.44,93.73,93.38
06/03/2024,93.13,7675927,92.65,93.18,92.65
05/31/2024,92.80,4807468,92.65,92.815,92.61
05/30/2024,92.37,5069737,92.22,92.39,92.17
05/29/2024,91.91,10126800,92.13,92.135,91.72
05/28/2024,92.36,8761441,92.96,92.98,92.335
05/24/2024,92.88,3926449,92.67,92.89,92.64
05/23/2024,92.76,6005628,93.13,93.14,92.62
05/22/2024,93.09,3616386,92.98,93.20,92.97
05/21/2024,93.21,2669720,93.25,93.29,93.16
05/20/2024,92.97,4575850,92.98,93.06,92.935
05/17/2024,93.11,3883918,93.25,93.33,93.09
05/16/2024,93.40,4278520,93.61,93.61,93.37
05/15/2024,93.58,11384540,93.42,93.645,93.295
05/14/2024,92.88,4688884,92.79,92.92,92.69
05/13/2024,92.61,3228752,92.74,92.765,92.595
05/10/2024,92.50,3204980,92.60,92.635,92.45
05/09/2024,92.80,9625255,92.50,92.865,92.47
05/08/2024,92.52,9024132,92.58,92.66,92.51
05/07/2024,92.78,7776341,92.87,93.02,92.70
05/06/2024,92.54,4043450,92.50,92.64,92.41
05/03/2024,92.46,8501120,92.61,92.70,92.2201
05/02/2024,91.95,8661622,91.52,92.01,91.45
05/01/2024,91.52,12392510,91.43,91.86,91.19
04/30/2024,91.43,7516694,91.51,91.65,91.35
04/29/2024,91.86,4846458,91.70,91.88,91.62
04/26/2024,91.49,5432628,91.45,91.63,91.415
04/25/2024,91.24,5784322,91.09,91.325,91.02
04/24/2024,91.59,7567420,91.66,91.6879,91.435
04/23/2024,91.87,8319796,91.63,92.0999,91.54
04/22/2024,91.75,4002877,91.57,91.815,91.55
04/19/2024,91.74,6125766,91.84,91.86,91.641
04/18/2024,91.62,6964571,91.85,91.85,91.50
04/17/2024,91.94,10515440,91.69,92.01,91.54
04/16/2024,91.36,12027210,91.32,91.5304,91.18
04/15/2024,91.72,12315350,91.68,91.74,91.35
04/12/2024,92.31,11675570,92.41,92.56,92.305
04/11/2024,91.93,9371359,92.23,92.2696,91.81
04/10/2024,92.06,14993740,92.51,92.57,91.92
04/09/2024,93.30,5161272,93.20,93.375,93.20
04/08/2024,92.93,7115101,92.91,93.055,92.81
04/05/2024,93.14,6334570,93.25,93.5404,93.13
04/04/2024,93.76,6960538,93.64,93.78,93.38
04/03/2024,93.44,12907990,92.95,93.44,92.86
04/02/2024,93.33,7214909,93.11,93.37,93.015
04/01/2024,93.53,10853950,93.99,93.99,93.455
